outcome,payment_account_prefix_same_as_address_prefix,address_2a96c3ce94b3be921e0296097b88b56a,address_4d90f2e709f1fc0810e5aef472dd3935,address_794abfcfc9a51569c6415a61a319b352,address_91ea8f05b2be1f7fe36e86e20ea35105,address_a3d2de7675556553a5f08e4c88d2c228,address_ca8d4b018cb62966eebb2974f5a83b4f,address_e23d9777cddc347de82d839b2e54b22e,address_fb5f20b04f48113f484f73988d44a09a,address_infrequent_address,address_rare_address,payment_account_0875307e1731af94b3b64725ad0deb7d,payment_account_3e9073fb9219ceb4a1dc9dbb9e1acbe9,payment_account_a3d2de7675556553a5f08e4c88d2c228,payment_account_infrequent_account,payment_account_rare_account,bids_per_auction_per_ip_entropy_median,bids_per_auction_per_ip_entropy_mean,ips_per_bidder_per_auction_median,ips_per_bidder_per_auction_mean,only_one_user,ip_only_one_user_counts,on_ip_that_has_a_bot,on_ip_that_has_a_bot_mean,ip_entropy,dt_change_ip_median,dt_same_ip_median,num_first_bid,short,t_until_end_median,t_since_start_median,X0_hour72,X1_hour72,X2_hour72,X3_hour72,X4_hour72,X5_hour72,X6_hour72,X7_hour72,X8_hour72,X9_hour72,X10_hour72,X11_hour72,X12_hour72,X13_hour72,X14_hour72,X15_hour72,X16_hour72,X17_hour72,X18_hour72,X19_hour72,X20_hour72,X21_hour72,X22_hour72,X23_hour72,X24_hour72,X25_hour72,X26_hour72,X27_hour72,X28_hour72,X29_hour72,X30_hour72,X31_hour72,X32_hour72,X33_hour72,X34_hour72,X35_hour72,X36_hour72,X37_hour72,X38_hour72,X39_hour72,X40_hour72,X41_hour72,X42_hour72,X43_hour72,X44_hour72,X45_hour72,X46_hour72,X47_hour72,X48_hour72,X49_hour72,X50_hour72,X51_hour72,X52_hour72,X53_hour72,X54_hour72,X55_hour72,X56_hour72,X57_hour72,X58_hour72,X59_hour72,X60_hour72,X61_hour72,X62_hour72,X63_hour72,X64_hour72,X65_hour72,X66_hour72,X67_hour72,X68_hour72,X69_hour72,X70_hour72,X71_hour72,max_bids_in_hour72,sleep,dt_others_median,f_dt_others_lt_cutoff,dt_self_median,dt_self_min,monday,tuesday,wednesday,balance,s_monday,s_tuesday,s_wednesday,f_monday,f_tuesday,f_wednesday,bids_per_auction_median,bids_per_auction_mean,n_bids,n_urls,n_bids_url,f_urls,X301o49axv6udhkl,i695h0p5uj10gmq,q5draunzzjr7wc2,szyjr65zi6h3qbz,vasstdc27m7nks3,url_entropy,countries_per_bidder_per_auction_median,countries_per_bidder_per_auction_mean,countries_per_bidder_per_auction_max,ae,af,al,am,ao,ar,at,au,az,ba,bb,bd,be,bf,bg,bh,bi,bj,bn,bo,br,bt,bw,by,ca,cd,cg,ch,ci,cl,cm,cn,co,cr,cv,cy,cz,de,dj,dk,do,dz,ec,ee,eg,es,et,eu,fi,fr,ga,gb,ge,gh,gm,gq,gr,gt,hk,hn,hr,ht,hu,id,ie,il,in.,iq,ir,is,it,jm,jo,jp,ke,kg,kh,kr,kw,kz,la,lb,lk,lr,ls,lt,lu,lv,ly,ma,mc,md,me,mg,mk,ml,mm,mn,mr,mt,mu,mv,mw,mx,my,mz,na,ne,ng,ni,nl,no,np,nz,om,pa,pe,pg,ph,pk,pl,pr,pt,py,qa,ro,rs,ru,rw,sa,sc,sd,se,sg,si,sk,sl,sn,so,sr,sv,sy,sz,td,tg,th,tm,tn,tr,tt,tw,tz,ua,ug,uk,us,uy,uz,ve,vn,ye,za,zm,zw,books.and.music,furniture,home.goods,jewelry,mobile,office.equipment,sporting.goods
0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.33333333333,0,0,1,0.5,4.09434456222,2.243e+12,2894736842,0,1,9207736842100,1241736842100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666667,0,0,0,3,True,1315789473,0,26368421052,2210526316,4,2,0,-1.79175946923,1,0.5,0,0.666666666667,0.333333333333,0,2,2,6,6,6,1,0,0,0,0,0.166666666667,4.78749174278,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27.0563076216,1,5.39682539683,0.191256830601,0.191256830601,1,0.318252730109,4879.09436774,18105263158,2263157892,0,0.0686936936937,13443789473700,12190263157900,0.6,0.428571428571,1,0.342857142857,0.685714285714,0.428571428571,0.257142857143,0.314285714286,0.285714285714,0.228571428571,0.228571428571,0.228571428571,0.171428571429,0.257142857143,0.371428571429,0.171428571429,0.228571428571,0.2,0.114285714286,0.0857142857143,0.114285714286,0.0571428571429,0.0857142857143,0.0857142857143,0.171428571429,0.114285714286,0.114285714286,0.0857142857143,0.2,0.228571428571,0.342857142857,0.228571428571,0.371428571429,0.342857142857,0.314285714286,0.457142857143,0.142857142857,0.228571428571,0.4,0.285714285714,0.4,0.342857142857,0.2,0.4,0.257142857143,0.485714285714,0.371428571429,0.371428571429,0.485714285714,0.257142857143,0.514285714286,0.342857142857,0.8,0.342857142857,0.542857142857,0.571428571429,0.571428571429,0.4,0.485714285714,0.114285714286,0.428571428571,0.542857142857,0.457142857143,0.485714285714,0.628571428571,0.4,0.428571428571,0.657142857143,0.542857142857,0.657142857143,0.371428571429,0.514285714286,35,False,52631580,0.718358038769,17421052632,0,300,315,273,-1.53910552926,0.952380952381,1,0.866666666667,0.337837837838,0.35472972973,0.307432432432,1,7.04761904762,888,99,888,0.111486486486,0,0,0,0,0.505630630631,1616.48711684,1,1.25396825397,27,0.00836820083682,0,0,0,0,0,0,0,0.00209205020921,0,0,0.0899581589958,0.00209205020921,0,0,0,0,0,0,0.00418410041841,0.00418410041841,0,0,0,0.00627615062762,0,0,0,0.00418410041841,0.00209205020921,0,0.0167364016736,0.00418410041841,0.00209205020921,0,0,0,0.00418410041841,0,0,0,0,0,0,0.0502092050209,0.00209205020921,0.00209205020921,0.00209205020921,0,0,0,0,0,0.00209205020921,0,0,0,0.00627615062762,0,0,0,0,0.00209205020921,0.0167364016736,0,0,1,0.00418410041841,0.0209205020921,0,0,0,0.00836820083682,0,0.00418410041841,0,0.00627615062762,0,0.00209205020921,0,0.00418410041841,0,0.010460251046,0,0,0,0,0,0.00209205020921,0.0125523012552,0,0,0,0,0.00209205020921,0,0,0,0.00418410041841,0,0,0,0.00209205020921,0.0125523012552,0.010460251046,0,0,0,0.0188284518828,0,0,0,0.00209205020921,0,0,0,0,0,0.00627615062762,0.31589958159,0,0,0,0,0,0.00418410041841,0,0.00209205020921,0,0.0251046025105,0,0.0271966527197,0,0,0,0,0,0,0,0,0,0.00209205020921,0,0,0,0.00627615062762,0,0.00418410041841,0,0,0.00209205020921,0,0,0,0,0.0878661087866,0,0,0.00418410041841,0,0.00209205020921,0,0,0,1,0,0,0,0,0,0
0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.333333333333,0.333333333333,0,0,0,6253210526320,-1,0,1,5274473684210,8.3485e+12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,15394736842,0,6253210526320,6253210526320,0,1,1,0,0,1,1,0,0.5,0.5,1,1,2,2,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.053e+13,-1,0,0,69659131578900,7356315789470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,True,136394736844,0,1.053e+13,1.053e+13,1,0,1,0,1,0,1,0.5,0,0.5,1,1,2,1,2,0.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0.5,0,752263157896,-1,0,0,761789473684,76084263157900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,90631578947,0,752263157896,752263157896,0,0,2,-0.69314718056,0,0,1,0,0,1,1,1,2,2,2,1,0,0,0,0,0.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.69604732276,117.733944097,7.5,32.4642857143,0.382037533512,0.382037533512,1,0.319907940161,5363.22434476,5105263156,236842106,3,0.972885032538,9260631578950,1915552631580,0.184210526316,0.0526315789474,0.210526315789,0.394736842105,0.605263157895,0.368421052632,0.289473684211,0.447368421053,0.342105263158,0.447368421053,0.368421052632,0.315789473684,0.368421052632,0.263157894737,0.473684210526,0.394736842105,0.447368421053,0.394736842105,0.394736842105,0.315789473684,0.421052631579,0.684210526316,0.368421052632,0.526315789474,0.394736842105,0.421052631579,0.631578947368,0.289473684211,0.289473684211,0.631578947368,0.605263157895,0.631578947368,1,0.868421052632,0.657894736842,0.578947368421,0.684210526316,0.763157894737,0.789473684211,0.342105263158,0.131578947368,0.263157894737,0.131578947368,0.236842105263,0.236842105263,0.131578947368,0.131578947368,0.263157894737,0.157894736842,0.236842105263,0.0526315789474,0.105263157895,0.0263157894737,0.0789473684211,0.0789473684211,0.0526315789474,0.184210526316,0.184210526316,0.131578947368,0.131578947368,0.131578947368,0.157894736842,0.342105263158,0.210526315789,0.263157894737,0.210526315789,0.184210526316,0.105263157895,0.210526315789,0.315789473684,0.289473684211,0.236842105263,38,False,3105263158,0.0359281437126,5105263156,0,548,348,26,-295.079752588,1,0.63503649635,0.0474452554745,0.594360086768,0.377440347072,0.0281995661605,7.5,32.9285714286,922,1,922,0.00108459869848,0,0,0,0,1,0,1,1.03571428571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108577633008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.71079757049,1,2.75182481752,0.130612244898,0.130612244898,1,0.317073170732,2088.36671203,11842105262,2736842105,1,1,6852552631580,4942236842100,0.848484848485,1,0.606060606061,0.484848484848,0.30303030303,0.484848484848,0.969696969697,0.575757575758,0.454545454545,0.181818181818,0.121212121212,0.121212121212,0.121212121212,0.0606060606061,0.181818181818,0.0606060606061,0.151515151515,0.151515151515,0.0909090909091,0.030303030303,0.030303030303,0.0606060606061,0.0606060606061,0,0.151515151515,0.030303030303,0,0.0606060606061,0.030303030303,0,0,0,0.151515151515,0.181818181818,0.333333333333,0.242424242424,0.0909090909091,0.0606060606061,0.0606060606061,0.0606060606061,0.0909090909091,0.151515151515,0.151515151515,0.242424242424,0.212121212121,0.363636363636,0,0.151515151515,0.030303030303,0.0909090909091,0.030303030303,0.0909090909091,0.0909090909091,0.151515151515,0.030303030303,0.0909090909091,0.0606060606061,0.030303030303,0.0606060606061,0.242424242424,0.363636363636,0.363636363636,0.454545454545,0.030303030303,0.0606060606061,0.0909090909091,0.121212121212,0.121212121212,0,0.181818181818,0.0909090909091,0.0606060606061,33,False,1052631578,0.26392251816,9947368422,52631578,158,120,148,-2.78404763947,1,0.759493670886,0.936708860759,0.370892018779,0.281690140845,0.347417840376,2,3.10948905109,426,44,426,0.103286384977,0,0,0,0,0.474178403756,579.724225719,1,1.07299270073,3,0.0656565656566,0,0,0,0,0.00505050505051,0,0,0.106060606061,0,0,0.0606060606061,0,0,0,0,0,0,0,0,0.0151515151515,0,0,0,0,0,0,0,0,0.00505050505051,0,0,0,0,0,0,0,0,0,0,0,0,0.00505050505051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505050505051,0.020202020202,0,0,0,0,0,0.030303030303,0,0,1,0,0,0,0.00505050505051,0,0.010101010101,0,0.0252525252525,0,0,0,0.0353535353535,0,0,0,0.171717171717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030303030303,0,0,0,0,0,0.00505050505051,0,0,0,0.0959595959596,0.020202020202,0,0,0,0,0,0,0,0.020202020202,0.0808080808081,0,0,0,0,0.0454545454545,0,0,0,0.0353535353535,0,0,0,0,0,0,0.020202020202,0,0,0,0,0.0555555555556,0,0,0.0353535353535,0,0,0,0.00505050505051,0,0.00505050505051,0,0,0,0.010101010101,0.0555555555556,0,0.0656565656566,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.8040163045,1,5.9754601227,0.207218419415,0.207218419415,1,0.256704980843,6574.71660394,8e+09,289473684,2,1,4659026315790,8004552631580,0.10989010989,0.153846153846,0.197802197802,0.148351648352,0.159340659341,0.137362637363,0.214285714286,0.115384615385,0.153846153846,0.0879120879121,0.0934065934066,0.10989010989,0.126373626374,0.0824175824176,0.0824175824176,0.10989010989,0.0604395604396,0.0659340659341,0.043956043956,0.0934065934066,0.021978021978,0.0274725274725,0.043956043956,0.0494505494505,0.032967032967,0.0604395604396,0.0274725274725,0.043956043956,0.0494505494505,0.032967032967,0.021978021978,0.0659340659341,0.032967032967,0.0494505494505,0.0384615384615,0.0494505494505,0.0384615384615,0.0384615384615,0.043956043956,0.0494505494505,0.0549450549451,0.0659340659341,0.0604395604396,0.0824175824176,0.043956043956,0.104395604396,0.0714285714286,0.0879120879121,0.115384615385,0.0769230769231,0.0824175824176,0.0879120879121,0.0879120879121,0.0769230769231,0.0989010989011,0.0879120879121,0.0769230769231,0.0549450549451,0.0714285714286,0.0604395604396,0.0604395604396,0.0824175824176,0.0879120879121,0.0714285714286,0.043956043956,0.0714285714286,0.0604395604396,0.0769230769231,1,0.549450549451,0.104395604396,0.0769230769231,182,False,842105264,0.159268929504,5105263160,0,332,348,594,-48.2600042882,0.558922558923,0.585858585859,1,0.260596546311,0.273155416013,0.466248037677,2,7.81595092025,1274,86,1274,0.0675039246468,0,0,0,0,0.382260596546,3607.68693665,1,1.67484662577,11,0.16122840691,0,0,0,0,0,0.00191938579655,0.00383877159309,0.00575815738964,0,0,0.0287907869482,0,0,0,0.00383877159309,0,0,0,0,0.00959692898273,0,0,0,0.00383877159309,0,0,0,0,0,0,0.0172744721689,0,0,0,0,0.00191938579655,0.00191938579655,0.00191938579655,0,0,0,0,0,0.00191938579655,0,0.00767754318618,0.00959692898273,0,0,0,0,0,0,0,0,0,0.00191938579655,0,0,0,0,0,0.199616122841,0,0,1,0,0.00383877159309,0,0,0,0.00191938579655,0,0.00191938579655,0,0.00191938579655,0,0,0,0,0.00191938579655,0.0153550863724,0,0,0,0,0,0,0.00191938579655,0,0.00191938579655,0,0,0,0,0,0,0,0,0,0,0,0,0.042226487524,0,0,0,0.0230326295585,0,0,0,0.00191938579655,0,0.00383877159309,0.00191938579655,0,0,0.00191938579655,0.0786948176583,0,0,0,0.00191938579655,0.00767754318618,0.00767754318618,0,0.454894433781,0,0.172744721689,0,0.00383877159309,0,0.00191938579655,0,0,0,0,0,0,0,0,0,0,0,0.00191938579655,0,0.00767754318618,0.042226487524,0,0.00191938579655,0,0,0,0,0.021113243762,0,0.00191938579655,0.00191938579655,0.00383877159309,0.00383877159309,0.0153550863724,0,0,0,0,1,0,0,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.895879734614,3.64839673733,3,4,0.4,0.4,1,0.133333333333,33.5050734501,402263157894,150842105264,0,0.555555555556,3919078947370,3977552631580,0,0,0,0.333333333333,0.666666666667,1,0.333333333333,0,0.333333333333,0,0,0,0,0,0.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333,0,0,0,0,0,0,0,0.333333333333,0.333333333333,0,0,0,0,0,0.333333333333,0,0,0,0.333333333333,0,0,0,0.333333333333,0,0,0,0.333333333333,0,0.333333333333,0,0.333333333333,0,0,3,True,1289473685,0.222222222222,257342105263,16368421052,12,2,4,-4.12066187054,1,0.166666666667,0.333333333333,0.666666666667,0.111111111111,0.222222222222,3,4.5,18,9,18,0.5,0,0,0,0,0.222222222222,25.1340627689,1,1.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.5,0.5,0,0,0,8995736842110,-1,0,1,504289473684,4658342105260,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,7894736842,0,8995736842110,8995736842110,1,0,1,0,1,0,1,0.5,0,0.5,1,1,2,1,2,0.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.25,0,0,1,1,3.17805383035,3854026315790,22315789472,0,0,68986315789500,8317894736840,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,True,1105263158,0,3139631578950,22315789472,2,3,0,-1.09861228867,0.666666666667,1,0,0.4,0.6,0,1,1.25,5,4,5,0.8,0,0,0,0,0.4,3.17805383035,1,1.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.87291704054,1.5,1.77777777778,0.458083832335,0.458083832335,1,0.153846153846,128.953076781,6289473684,9289473684,0,0.0883977900552,73219210526300,3925842105260,0.0714285714286,0.357142857143,0.0714285714286,0,0,0,0.0714285714286,0.0714285714286,0.142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857143,0.285714285714,0.142857142857,0.428571428571,0,0,0,0,0,0.142857142857,0.428571428571,0.857142857143,0.214285714286,0.0714285714286,0,0,0,0,0,0.0714285714286,0.357142857143,0.285714285714,0.142857142857,0.5,0.714285714286,0.5,0.428571428571,0.285714285714,0.285714285714,0.571428571429,1,0.928571428571,0.428571428571,1,0.785714285714,0.428571428571,0.5,14,True,578947368,0.188888888889,7894736843,52631578,126,8,47,-64.1211925417,1,0.0634920634921,0.373015873016,0.696132596685,0.0441988950276,0.259668508287,12.5,10.0555555556,181,1,181,0.00552486187845,0,0,0,0,1,0,1,1.55555555556,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.0466666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666666666667,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20471661873,1,2.23529411765,0.142857142857,0.142857142857,1,0.771428571429,133.624668807,156763157896,28947368422,0,1,8176105263160,4826473684210,0.5,0.25,0.5,0,0,0,0.5,0.75,0.75,1,0,0.25,0.5,0,0,0.5,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0.25,0,0,0.5,0,0.25,0.25,0.5,0.25,0,0,0.25,0,0.5,0.25,0.25,0.5,0,0,0,0.25,0.25,0.25,0.25,4,False,105263157,0.5625,125947368420,1210526316,21,13,14,-1.1079436161,1,0.619047619048,0.666666666667,0.4375,0.270833333333,0.291666666667,1,2.82352941176,48,26,48,0.541666666667,0,0,0,0,0.291666666667,112.864264423,1,1.11764705882,3,0,0,0,0,0,0,0,0.0285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571428571429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
